OGLE-SMC-CEP-0049,F,25:20.5,-73:35:39.6,16.683,1.9378934,0.0000037,SMC708.17.5592,
OGLE-SMC-CEP-0050,1,25:22.8,-73:10:52.2,16.769,1.0042448,0.0000028,SMC713.16.4324,
OGLE-SMC-CEP-0051,1,25:25.6,-74:10:04.7,16.871,0.9097997,0.0000015,SMC714.22.3836,
OGLE-SMC-CEP-0052,1,25:26.5,-73:51:14.2,16.273,1.7183866,0.0000053,SMC714.30.4997,
OGLE-SMC-CEP-0053,F,25:27.6,-73:48:31.9,17.273,1.1450995,0.0000009,SMC714.30.5086,
OGLE-SMC-CEP-0054,F,25:27.8,-73:32:18.6,17.052,1.4279698,0.0000015,SMC708.17.5638,
OGLE-SMC-CEP-0055,1,25:31.4,-73:32:47.4,15.521,2.3660686,0.0000073,SMC708.17.5526,
OGLE-SMC-CEP-0056,1,25:31.6,-73:34:58.0,16.796,0.9859725,0.0000015,SMC708.17.5602,
OGLE-SMC-CEP-0057,1,25:34.4,-74:13:22.9,17.619,0.6977779,0.0000019,SMC714.22.303,
OGLE-SMC-CEP-0058,1,25:35.1,-73:37:17.1,17.058,0.8820953,0.0000019,SMC708.17.212,
OGLE-SMC-CEP-0059,1,25:48.5,-73:11:30.1,16.075,1.7517035,0.0000049,SMC713.16.4259,
OGLE-SMC-CEP-0060,F,25:57.5,-74:14:41.6,15.877,3.2138986,0.0000065,SMC714.22.58,
OGLE-SMC-CEP-0061,F,26:02.1,-73:55:27.0,16.848,1.8351107,0.0000017,SMC714.30.188,
OGLE-SMC-CEP-0062,F,26:06.1,-73:53:59.2,16.42,2.3832373,0.000004,SMC714.30.97,
OGLE-SMC-CEP-0063,2,26:06.6,-73:41:24.8,16.925,0.6806192,0.0000037,SMC708.17.135,
OGLE-SMC-CEP-0064,1,26:07.6,-73:57:04.9,15.952,2.1514263,0.0000091,SMC714.30.77,
OGLE-SMC-CEP-0065,1,26:08.2,-73:57:18.3,16.404,1.7373039,0.0000049,SMC714.30.75,
OGLE-SMC-CEP-0066,1,26:09.0,-73:55:43.8,17.262,0.8380901,0.000001,SMC714.30.184,
OGLE-SMC-CEP-0067,F,26:11.5,-73:37:30.4,15.37,4.6594634,0.0000185,SMC708.17.31,
OGLE-SMC-CEP-0068,1,26:15.8,-73:57:41.6,17.181,0.8446776,0.0000009,SMC714.30.155,
OGLE-SMC-CEP-0069,F,26:18.7,-73:32:26.2,17.04,1.4714919,0.0000012,SMC708.17.5634,
OGLE-SMC-CEP-0070,1,26:20.3,-73:22:24.1,17.64,0.6955673,0.0000014,SMC713.16.211,
OGLE-SMC-CEP-0071,F,26:33.6,-74:20:52.4,17.264,1.3424824,0.0000015,SMC714.22.83,
OGLE-SMC-CEP-0072,F,26:43.6,-73:32:36.1,17.084,1.3247768,0.0000011,SMC708.17.5631,
OGLE-SMC-CEP-0073,F,26:44.2,-72:46:35.2,17.252,1.0678978,0.0000007,SMC707.10.137,
OGLE-SMC-CEP-0074,F,26:46.6,-73:06:41.1,16.643,1.9208993,0.0000048,SMC707.02.60,
OGLE-SMC-CEP-0075,12,27:04.1,-73:51:36.3,17.394,0.5429116,0.0000006,SMC714.30.5060,
OGLE-SMC-CEP-0076,12,27:10.9,-73:16:58.3,17.672,0.6276618,0.0000039,SMC713.15.4897,
OGLE-SMC-CEP-0077,F,27:22.6,-73:31:24.0,17.381,1.1858528,0.0000021,SMC713.07.5971,
OGLE-SMC-CEP-0078,F,27:24.6,-73:15:56.0,15.355,4.6677202,0.0000111,SMC713.15.4760,
OGLE-SMC-CEP-0079,12,27:25.2,-73:26:33.9,17.705,0.579521,0.0000006,SMC713.15.477D,
OGLE-SMC-CEP-0081,1,27:27.5,-73:55:59.7,16.955,0.9652115,0.0000032,SMC714.30.563D,
OGLE-SMC-CEP-0082,F,27:36.6,-73:45:41.2,15.324,5.267144,0.0000386,SMC714.29.6603,
OGLE-SMC-CEP-0083,F,27:44.5,-74:04:55.3,16.203,2.6531081,0.0000034,SMC714.21.4500,
OGLE-SMC-CEP-0084,F,28:01.3,-74:04:53.1,17.195,1.3749662,0.0000035,SMC714.21.4602,
OGLE-SMC-CEP-0085,F,28:01.7,-73:24:35.4,16.529,2.2094268,0.0000029,SMC713.15.100,
OGLE-SMC-CEP-0086,F1,28:05.3,-73:33:17.4,16.599,1.8208611,0.0000204,SMC713.07.5761,
OGLE-SMC-CEP-0087,F,28:14.3,-73:51:56.2,16.934,1.3845974,0.0000011,SMC714.29.6688,
OGLE-SMC-CEP-0088,1,28:15.9,-73:44:17.8,16.254,1.5384619,0.0000034,SMC713.07.49,secondary period 0.967984 d
OGLE-SMC-CEP-0089,F,28:19.5,-73:55:32.6,17.549,1.0868823,0.0000023,SMC714.29.511,
OGLE-SMC-CEP-0090,F,28:24.7,-72:28:37.0,15.953,2.5754313,0.0000021,SMC707.18.44,
OGLE-SMC-CEP-0091,1,28:25.1,-74:08:42.2,17.525,0.7397347,0.0000014,SMC714.21.4718,
OGLE-SMC-CEP-0092,F,28:27.2,-70:51:07.9,16.986,0.9788702,0.000001,SMC706.28.62,
OGLE-SMC-CEP-0093,1,28:27.8,-74:47:46.9,17.542,0.6854839,0.0000015,SMC714.04.2443,
OGLE-SMC-CEP-0094,12,28:29.8,-74:38:59.4,17.316,0.7629487,0.0000017,SMC714.12.81,
OGLE-SMC-CEP-0095,F,28:30.3,-74:23:02.7,17.49,1.0554266,0.0000016,SMC714.12.3004,
OGLE-SMC-CEP-0096,F,28:38.9,-74:07:29.9,17.183,1.3126397,0.0000013,SMC714.21.4572,
OGLE-SMC-CEP-0097,F,28:40.6,-73:36:00.3,16.729,1.7632717,0.0000033,SMC713.07.5732,
OGLE-SMC-CEP-0098,1,28:48.0,-73:20:02.1,17.015,0.8696358,0.0000012,SMC713.15.147,
OGLE-SMC-CEP-0099,1,28:48.1,-74:22:02.6,16.953,0.9589784,0.0000027,SMC714.21.69,
OGLE-SMC-CEP-0100,1,28:52.4,-73:39:55.4,16.817,0.936167,0.0000029,SMC713.07.183,
OGLE-SMC-CEP-0101,1,28:54.0,-74:04:38.9,16.917,0.9009229,0.0000012,SMC714.21.4605,
OGLE-SMC-CEP-0102,1,29:07.0,-73:56:17.2,16.873,0.9654619,0.0000014,SMC714.29.201,
OGLE-SMC-CEP-0103,F,29:08.9,-72:53:09.8,15.264,4.3041835,0.0000385,SMC707.01.4050,
OGLE-SMC-CEP-0104,F,29:18.0,-74:19:44.4,16.768,1.8393365,0.0000027,SMC714.21.89,
OGLE-SMC-CEP-0105,F,29:19.6,-74:03:01.3,16.589,1.9968024,0.0000454,SMC714.29.54,
OGLE-SMC-CEP-0106,1,29:20.6,-73:49:47.5,15.587,2.1324016,0.0000054,SMC714.29.6593,
OGLE-SMC-CEP-0107,12,29:21.4,-73:16:12.7,17.344,0.7511088,0.0000011,SMC713.14.6672,
OGLE-SMC-CEP-0108,2,29:23.2,-72:50:53.6,17.29,0.5114033,0.0000036,SMC713.23.5606,
OGLE-SMC-CEP-0109,12,29:23.5,-73:19:25.4,17.67,0.5729044,0.0000009,SMC713.14.508,
OGLE-SMC-CEP-0110,F,29:23.8,-73:57:03.2,16.924,1.7066324,0.0000021,SMC714.29.193,
OGLE-SMC-CEP-0111,1,29:26.7,-70:58:45.6,17.623,0.4260724,0.0000002,SMC706.27.190D,
OGLE-SMC-CEP-0112,1,29:29.2,-74:03:40.2,17.613,0.7728478,0.000001,SMC714.21.1678D,
OGLE-SMC-CEP-0113,F,29:35.0,-73:43:16.6,16.586,1.8699798,0.0000015,SMC713.06.154,
OGLE-SMC-CEP-0114,1,29:38.5,-73:28:02.1,16.225,1.7598586,0.0000072,SMC713.06.7133,
OGLE-SMC-CEP-0115,1,29:40.5,-73:29:44.5,15.87,1.6976296,0.0000039,SMC713.06.7113,
OGLE-SMC-CEP-0116,F,29:44.8,-73:46:14.8,17.133,1.1369253,0.0000022,SMC714.28.7523,
OGLE-SMC-CEP-0117,F,29:46.0,-73:57:24.3,14.238,10.5656969,0.0001518,SMC714.28.15,
OGLE-SMC-CEP-0118,F,29:49.2,-74:05:30.2,16.006,2.7119408,0.0000043,SMC714.20.4534,
OGLE-SMC-CEP-0119,1,29:54.6,-73:29:00.8,16.756,1.1824632,0.0000025,SMC713.06.7247,
OGLE-SMC-CEP-0120,F,29:57.2,-74:00:53.1,17.729,0.9546851,0.0000009,SMC714.28.345,
